id,title,item_url,image_url,price,category 
8364,Black onyx Gemstone Bangle Cuff Handmade Bracelets Bangles Silver Plated Cuffs,https://www.ebay.com/itm/164972866649?_trkparms=ispr%3D1&hash=item2669262c59:g:jzwAAOSwmTNg-SPt&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRsxOM9uINmnzA157amYj5hOisr9O0TUNO35%252B7jsIAdAi1Oa7zGHZcxluZcfYv5aek8XfgueOJ7cPm7yWyzZWPfg3k3pX6B7eZIlVHkJCQVp%252FQPbyr8wKE8LwEGtAsWf1XOphbJvdVIUDkWNp7p8dysWFctBxtv%252FymYCojKz3tKelb6G8LCcpJlQEZq8IyAxczRtaYn3rQHM0pCiyP0S8S1qi8l%252BT6tJVSa%252B%252FwliHbuz6hhDNZYifnmZSheGqL4N9hNWFCHw%252FIDrfkIhF85WJdE%252Be29GdcnMTQ0H%252BTt4MK%252FWqEYOA%252FzzeU5fnbalSTZt%252Fi48irR6%252BqhOmTiSo9zvjLBaPvWBMiI4TJZYLffqdCxcjCfzMBMuQnUiz9UwP%252FY2%252BfRPC1xp8v4dQFJYSU9ikL8csG6wYWNSM59pEAJd0fpqKVkeTcM8BWSVcBIKEls0itYv4G1M2HsyOrkZ2L%252FbCumC43ju9P2KczfCAyS3bzOs09f7AmnsCfY%252FWFT%252BS9GpWopa%252FXKvMQ5RloXhV3NtFoZ%252FUqLRox4F0%252BOUOuOzgloIQrQjtjqzE19Ve2y3m9mSHnTOTM2b5XuiPTEFRzcQtJram2fc689Lw1%252FfYgF6VXkCRZri%252FM4pIsCG%252FO%252BUASc4S5WGQkogRr2SDF31XrzLtTOMf6ddFxHq2QZcQDbx8yXVjPx6IBX3szVyNAGc%252B4gCV7Daba2TMjxRD1IqPiKA%252FN8WKESyMH2SP6uGjzbyfcrMsxmmj7OAoQKY1JN0wLWwZNA3wYNIJ%252FmZrvQc30r1OAOOInBo4zFtGOxY3b636cIQh%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/jzwAAOSwmTNg-SPt/s-l225.jpg,$10.10,bracelet
8365,Black onyx Gemstone Bangle Cuff Handmade Bracelets Bangles Silver Plated Cuffs,https://www.ebay.com/itm/164972866649?_trkparms=ispr%3D1&hash=item2669262c59:g:jzwAAOSwmTNg-SPt&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRsxOM9uINmnzA157amYj5hOisr9O0TUNO35%252B7jsIAdAi1Oa7zGHZcxluZcfYv5aek8XfgueOJ7cPm7yWyzZWPfg3k3pX6B7eZIlVHkJCQVp%252FQPbyr8wKE8LwEGtAsWf1XOphbJvdVIUDkWNp7p8dysWFctBxtv%252FymYCojKz3tKelb6G8LCcpJlQEZq8IyAxczRtaYn3rQHM0pCiyP0S8S1qi8l%252BT6tJVSa%252B%252FwliHbuz6hhDNZYifnmZSheGqL4N9hNWFCHw%252FIDrfkIhF85WJdE%252Be29GdcnMTQ0H%252BTt4MK%252FWqH4qvk4GGChpmVJfr5wJZAYYh2%252FLZHR%252FeFjlOodYEarRnKfRE92dC2WOPIgf72HC6DsZ4y9QZWI4wKSDnUuryla91m%252BrI0bimwVSlV5Px7gcAW12SRAPttnXeLtzhOnOXfOgs2qISoAubBta73YCJjM5pPMuIt0hD736Wv1h4ZBRDzJ6qhMPtmPtqlcQgnTArDyA%252F4bARDXC8ExZX32dw0q83ewNlOmMR9s3K7sMyfLum4kB3ugsKZBQGr5pmVKaC2G5w9%252BU2RFsXoeJubbTa7bCF9AoTY3vltRaR2gcATDsgP6kw7EtdKYpXc8VtKa65VpSGYI2m9A0n99QjAipPk0xvlpq8it79%252F9vu7ZnPSTeEbNddeAxTyfsTCSejKmo1AAKxPB09cApyyfajJDaPKcA2INR3GRWRxbxOgsLiwfvMlIxLIqYqvzZBp2svaIy1wNx6mtuoPwO4g9iNYBu9NJqG40aVK5zwzsAmZVjg6BQPa3n6zLqi28JbcvQLIbTx%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/jzwAAOSwmTNg-SPt/s-l225.jpg,$10.10,bracelet
8366,Free Shipping Rose Quartz 925 Silver Plated Handmade Bracelets Fashion Jewelry,https://www.ebay.com/itm/164972952590?_trkparms=ispr%3D1&hash=item2669277c0e:g:5REAAOSwAY1g-Tco&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRrg7fqXzjugvqE88e5DIFkjJoLO4ID3CkLDTcdJyQmhqLeNwEgHA1duXpkjDDObUwolEGScSLW06Esh5Is4CqCTK4vI6fGTBP4%252BIOw%252Bhu2DSLtOxz5AvdKkvgEJ2qEGzmUrMCXohQwOUK9kWLyxiBorGRWeilqrGf%252BfrJmJZBLzTsF%252BTRVDSt%252F6V2v94IB6pvnMjz5QscpV52Ye6oHxS0YrgXQwQTELNw1YRXVzgGXSkBXqL7q%252BfkSpomoUWQmkOxJO%252BbikTVDXzqBjs6nMk6UTgFsaXQwLVkDOo881PF%252BKl8IOFNe5IRD7o4mQnuaZf%252F%252Bu582evjEt%252FP5y%252BIurrwtHPq96BTtyYQBbj9kJwTGALNTbO5N080HNj2bXM2kAS545wCZX%252FaXlHkPIaOvkmO7aZwvJb4hMa8eYQ7HrHbI%252FQVA5z8st0wryhxaTFKn%252FboqjFGjTZc7B5rrcpRJXgcjMFCBcj7oozNIRBxkzsaW0vsaH%252Fkl6fDwgmh8Omjgw7cFaudFcNeIpTsf%252FDQ%252B88MSVpwMQXXQHcERJeu5GMuZTH8WrJGZGlTyOYK0w2QlKS6UY0nTZ2hbpYHnmK7EaOyPdlYPg7Ou6SXWCnsOjBZYSBx3UGZ2LXg6MBZhqMWiVObAZQrhUVhPtw42WC6kvsn3ROdVlNj%252BokiyCi757iIuTuWUibL2MwwPpvUah1%252BPO%252F6Ouz%252BBn3LgN9evLdH1UEkK2DJRTVgd4xYLOVntc0pfGlYgIdt%252BfF0sCet07O7KIleBLyjCyNYZq%252FUn6oxD%252B1xfV67xsNRk4ABuKcAuh8NTBW%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/5REAAOSwAY1g-Tco/s-l225.jpg,$10.10,bracelet
8367,Green Onyx 925 Silver Plated Gemstone Bracelet Jewelry M60,https://www.ebay.com/itm/164972763174?_trkparms=ispr%3D1&hash=item2669249826:g:viEAAOSwlp1g-Q5Z&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRluyp4pzApXAyphX2XVf0STLFcmrOcNOXmZQUxUm%252BnbVEERGNUojnSyeATklprPoV5bwlhr9lLJlwj1HBAnFS8Zhf6G%252BFzBZjw4RDdTU1WGZVXTqiml9%252B7oSGwEhO148Hgfja1OnJLiOc337CVwJslcRhEcHV%252F416U97QiVQ5Z4sjjGTdtgkF0O%252B0Jt4AGII6tQrWi54uHoZsnhLMSxeensYlj%252By%252BW8CO3hTSXOzU7A9kA1V%252Bctow3A7OO3cCxKRLS9SESD0iIz%252Bz60g0LbKAWy5yTTcg49pkKWZS8FvzQVTxChbGI4syzbln%252F%252Bzw%252F66hqtHPB3iMU8DQ4D3EVmQGxuRE3q9lPfkkqfeIKZB419jRsTHXsfZWwNAR31MweBaBXHHHZw7U74cpmn%252BG%252FHtDAX2FjsSGwmEpvtufsU6462l5jdSlLpYvQZu%252FVy99PiKtBnOKVcvTqbrpbihyDi78neT8HFU6vvVE5So%252BQGrR3VEhRqVGd8QTnfbAn8JGzN0AfBrVmc3lJDzR0KFrb8EihfyCxhTKWL61qfvHNZE0xEtmR%252FhC4xqWo1lu4d8y%252FPhES4WzFmU5zak%252Few1jwQbntRuh%252BGB2CHgknudm%252BaNV7%252FiaDE2bMQHcrm4NuHQ3CP1nV%252BEJATeRMAxZd80L88dveYvgudWMFxQuJ9gMKMQ2ahInUZKIK%252FoM0%252F1xe9Qyh12r89F8OiVQXOSQOClNKj0LwQFhXsmRYPGg7zkZbRYk%252Fac8i8JK2l4ueyrRYcGEjBosYvc4b4SSIswN%252BTviWb0o%252F%252F7vvomn04vxbRWXwt1BeUt%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/viEAAOSwlp1g-Q5Z/s-l225.jpg,$8.08,bracelet
8398,Nordstrom Melrose and Market Etched Friendship Cuff Bracelet NWT 50.00 Silver BL,https://www.ebay.com/itm/401910120225?hash=item5d93b5bf21:g:FJgAAOSwmeNdm6b9,https://i.ebayimg.com/thumbs/images/g/FJgAAOSwmeNdm6b9/s-l225.jpg,$10.00,bracelet
8399,Stunning Ladies Sky Blue Strings Bracelet w Silver Beads&Black Diamante (T205),https://www.ebay.com/itm/123465339602?hash=item1cbf1b92d2:g:FzQAAOSwp7Rb3D1K,https://i.ebayimg.com/thumbs/images/g/FzQAAOSwp7Rb3D1K/s-l225.jpg,$5.53,bracelet
8368,Wide Black/Red/Transparent Semiprecious & Glass Bead Braided Bracelet -17cm,https://www.ebay.com/itm/302145636074?_trkparms=ispr%3D1&hash=item46594886ea:g:c18AAOSwxXFgHtmK&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSzaVbXtmGxqmWnpn8RLN2qyGYhnQ5r2AGcoThqfAPmfM1eQ1SfO2CRmNFSbQQaUbPlZGDhqrCAHjFQKGQ34MVYy3TIftEIxPbCC75CnGOzdxRZCxMip1TrX2%252Fzk4orjsW0iEkzAbeikyXIkhMiyaq6w3SF6885voXrWSBzddUoQlW%252FDSP5UUaRmIgiF3bFC6CaShbnXNPSboVa30ccGhvkKu8xS%252BHTwVH9FrRh%252Ffp%252FpGbdnQAJqLWxhBunbj1dgCtrPEsbB3wF0b%252FgYUxVfN%252FMcInHWiANWGzDrNKXxSboajWa%252FSriBs73jvvaK0xO1iO9XT3mBlpaBeKR%252Fd71s9%252FxAF%252BDFQ85B8hCbdnNnrYrtpEL7uvnyvaHzBNPmfwVdFfqJJE9gZjnatzcxK29e3hlC2ojM2jhYR07irKDkGVY%252Fv23QgeiEUtY%252F5A5ipdI2vXJwPxpstE%252FDTn5aK638RZHhkBQnt6jhX9eb4NrOWbATd22JIjZVMH%252BuUNMvruqb2Pprqkd1sD%252F%252FbYGN9K6JjEwYLZoPSGfn%252BM4vS3TnIPgDacOiKQ%252BeaQfo%252BE0pmLtQex1Xw1kR2gf99pQLHWl6fquL8GTax0be6T0I74KEiodv5zj7qEzKkx6BL9uKwowlDGpEk1kp2pk1qWECVQfm3cHr%252BI1GVazen8SekVuR1%252B6fl4ogmHnWbDBVA17A8W1lga1z1qbwSJ2ZztCjpefLf8FuDMYT2wskorPfNV24gHUaNW7OuNjqjx4Ytcgd7aVom3TkhkfE5Fy5UiwwcvPQQwt9b6Lc%252FSgFgq5E8u%252FI1TdV%252BRLUe8R%252BKaQiA6ARcd5q%252FF%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/c18AAOSwxXFgHtmK/s-l225.jpg,$8.30,bracelet
8369,Stunning Women Great Gold Bracelet w Shiny Mirror Squares&Gold Glitters (T233),https://www.ebay.com/itm/113378208661?hash=item1a65de2b95:g:bdUAAOSwtgZb7qe2,https://i.ebayimg.com/thumbs/images/g/bdUAAOSwtgZb7qe2/s-l225.jpg,$6.91,bracelet
8370,Free Shipping Black Onyx 925 Silver Plated Handmade Bracelets Fashion Jewelry,https://www.ebay.com/itm/164972634185?_trkparms=ispr%3D1&hash=item266922a049:g:n7MAAOSwhM5g-Pvd&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRoeA0xT%252FyncyejIpw8kjtI9iyMrNdX2FDgHb80pDW%252B3PqKDj0vFqswsd6X2IOw993SHh%252F%252FTQOCaisUPjZvXMyNYXORixC9GmyROBZnXYEfv3bdu%252FtXn2PRcmuvWuGDqvOiw53Ch2kqiMHUvN6PeZLs%252BgoPURq9pCTXQ1aHBzAbFIyIIVmkYGZS0zw7eHsh2HWEw65%252Bgn2UJSpkMT6erppC40zBu7le9YBqkz3D2N%252B3VwFbB5vbjkiF9twu8eoWf9e6j5lprKHz0UK4Xp4Cys7P9%252B2nylBOzq72jDQKgu8XySvQNQkS2dERBx0hdPDq9UEgWuj%252BOC0SBk%252BcHRid9GCEcWyehHAVmtLvFOi6GwjleihxvdXBjos0HbQOK39MhTEEShfSYoHsdT9g1Z4%252BGVS2ffEaK2Fg4oNcsnfI3HWQ5FW%252FR1Rk2DAdP5ORTYnrAtaD6JFc%252FWkEVCvgWb0sOoReNwMoxGHCkPiO3ovY2l1nMS5zqCdqS76PAsSnqmntMiwsLxsK0s2gzpuRQzbOgcE6YjBy%252BnZxRnNXxw8g5ZlMalrfh8WATmbFHYbdbMjrrvuLMBYfdZN0Tkf5KGcLXkD4tY6zKBkVJpd9IPssIqU3ht7RDfgRIYCN%252B4VicvlwS2saFALLWBUtllgDc0oBKVUXpu%252FYFYS5Zg05AZPhRHAY%252FOYOjBr61cacM5cEjf16I2XUz1DJ4mVpDZFyh4MVo%252FH6Fnl4o%252FUJ%252Bj0dFBlmhKWxKcRPgmvR01IoRpy3rrnTz0YM%252FJkilJoix6FXLvkHckcGYNFrA%252FBB1iShlWEMJfNWR%252B%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/n7MAAOSwhM5g-Pvd/s-l225.jpg,$10.09,bracelet
8371,Malachite Cuff Lovely Cuff Bangles Fashion Bracelets Jewelry Gift For Her,https://www.ebay.com/itm/144123396656?hash=item218e6c8230:g:ZoEAAOSwy3lg-gx~,https://i.ebayimg.com/thumbs/images/g/ZoEAAOSwy3lg-gx~/s-l225.jpg,$12.08,bracelet
8372,Lapis Lazuli Cuff Lovely Cuff Bangles Fashion Bracelets Jewelry Gift For Her,https://www.ebay.com/itm/144123405698?hash=item218e6ca582:g:SR0AAOSwDSBg-g~1,https://i.ebayimg.com/thumbs/images/g/SR0AAOSwDSBg-g~1/s-l225.jpg,$12.08,bracelet
8373,Lavish Fire Opal Brass Material Cuff Jewelry,https://www.ebay.com/itm/114933908848?hash=item1ac2984570:g:9BkAAOSw9oNgs5LI,https://i.ebayimg.com/thumbs/images/g/9BkAAOSw9oNgs5LI/s-l225.jpg,$5.53,bracelet
8374,Wind & Fire 3D Dog Canine Charm Silver Wire Stackable Bangle Bracelet Made USA,https://www.ebay.com/itm/132875180835?hash=item1eeffa5b23:g:piMAAOSwB-1Yt7bw,https://i.ebayimg.com/thumbs/images/g/piMAAOSwB-1Yt7bw/s-l225.jpg,$29.44,bracelet
8375,Women's Bracelet sector Collection Sparking Elephant Steel And Crystal Pink,https://www.ebay.com/itm/333790810898?hash=item4db77b9312:g:eXAAAOSw3XBfsXqu,https://i.ebayimg.com/thumbs/images/g/eXAAAOSw3XBfsXqu/s-l225.jpg,$54.56,bracelet
8376,"Natural Sand Stone 10mm Round Bead Stretch Design Stackable Bracelet Gift 7"" L",https://www.ebay.com/itm/123766791887?hash=item1cd1135ecf:g:5F0AAOSw6qhc2Jxj,https://i.ebayimg.com/thumbs/images/g/5F0AAOSw6qhc2Jxj/s-l225.jpg,$43.88,bracelet
8377,8mm Natural Red Jasper 108 Beads Tassel Knotted Necklace Healing Reiki Elegant,https://www.ebay.com/itm/383623047074?_trkparms=ispr%3D1&hash=item5951b727a2:g:ePUAAOSwLQ5fBea5&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSQuF9OYLb3wphIAOfpJK8RvbCLxNl5HyNFiojLULJ6m1P%252F5hsffp64vJAC0Fbz0OtkAa%252FV7LMNJvsJvclsO%252FWTzFVWfeqYvKm9bRqjhHAYkePO32EsScbWj8hizhC7ZjZ43AOMpK0WxBhShUsMAXkowESE4QvweQbW9MSaXqxy9utfKBriAjSGjhYmABc3MYaghN6%252BCbP%252BylnZkihOsYv6bGfAlZ035eaPCIGxbv8BNSW0zHeD7iY0bt9L1TzZCniadtLG%252B3CVZSq3c1xgou6dfdCAgunJRNFSXv4mrjkJHuu%252BOcKlIMfWkotqBrtw4JEoUd2PLOPO1BwxrcgPEF%252B1TXUCwR%252BVhpbfDs3g8Dc2hPvRZWCCl3z5oFPv8NxYQH06cHwootZm7G6sxA8HMCUFXrxkkfCSU4NSBRNml4%252Bfe1TlB2IPYuwWDaN4PKTbLkkwbamb7jwOgx%252F%252BFCGNZAF5QO3YJ5hHvKrANSBe3xHzUzzJ9%252FHnsD6iDMW07UwjZPn0gBFutK5FvKgCMYEXMlbrWsRMbt%252F%252FgQ95ShSi80TLzVrTAQMuStWkhyPhMjskAvj1g0rXYBUWxRWVuPofzmR4RdW%252BDVNMnp4iJGcWkYTOJIvB1sqzCtlFet7WdxBuk2U%252Bu%252BjAADErmGgS33bzUSOZJ4GBYclHDzUho7LvnMvK7cu45q9%252FmpbaY1qKktyDUj1%252BVEFnSKQHvM5jRd1gf8iP2i980sylrspQ6wR1rWTiaMsxmHLOMuwJ%252F6C%252BvOoNtPShPtBcJZGW3jRced5JAae0Zoxkp%252B%252BB%252B0BAA3mNP6%252FFU7qobpFPZNLHBKUrZq%252Fa2fr%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/ePUAAOSwLQ5fBea5/s-l225.jpg,$16.37,bracelet
8378,Free Shipping Garnet Malachite Cuff Bracelet Fashion Jewelry Lot 2 pic MH86,https://www.ebay.com/itm/164972894553?_trkparms=ispr%3D1&hash=item2669269959:g:oygAAOSwlDZg-SqK&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRpPAC7FVD7j3esHQt%252Bo%252BXNUSwh%252FkxugxACIGXa2Opzo51YPVbLXb%252Fa1gYXuhbqIYyaCGRSDerRgrjvwbJpypKJcslPt0s6QfErbDFJjPwAW4tRAXhMVtL71BLl%252FVUgMgBMxxDyZB4B63gXVnMucjVkTV2aX8eTjM%252FtbFwhE0zY%252BduUUg0jjHx06kaa4MY6sQ%252Bn57qGUr5bAe7PDaWDOZBZqAydGs8%252Bi1Y3L1nuF2RY8Js18vKxrDxvcBqnNBhvfwP79edgYLFWpfdAmUOHjsThr6p0tuyjR6TENuwupIPUem%252Bi4m7AJexS4Ne9r%252FqEAUH7UZlvq3MrLu9NxHYs28Sj9sP1G%252B3EA4bpj2Ep7OZZLBeL3dFB62rw2xOJBNgbMYxYXLBvhNT4bQEvEF1y45H4qMKvJA0gTkmwIY1T0HeDOIP0mQ3CtivJeE9Q4HxnRMH3djw9pB6yUjBYftTsjPZok8p%252Ft57vFqGuS2XcBMCd9rDZh5xoIK3MBaZzo40CIj9nY2GS6Hjkc5Yjm8QWN%252BixKHun7SHny0CQk%252F%252FkZAGz54tsyY7Hax3EgevlcTSus4CXFfBEWiP2Ee1tYY8Q2N8iYoeWjiXnew2tR3SPP582H98SvaZOu9nr0h2IlaXJWyslaK0IFfoMx6T%252FRhkDbqVZ2Sfj6%252FVrE7VfTmCGcZvndOT4BE8OoPKO1lwyu3tpEKlHbJqlwMJ1RXDx3LqMj5u8XtDTBGP2KSuSPzY7KzUmqEUjPdlqGV3WYNJ621mJ4JzUPWaganwARVl12Uk%252BSsX%252BdrAT5oQlrkl3i0YIH3paBM%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/oygAAOSwlDZg-SqK/s-l225.jpg,$10.10,bracelet
8400,New ListingJade Verde Rosa 8mm Pulsera Brazalete Pulsera de Perlas Color Plata Corona,https://www.ebay.com/itm/114935591590?hash=item1ac2b1f2a6:g:Fz0AAOSwm-FcGg6~,https://i.ebayimg.com/thumbs/images/g/Fz0AAOSwm-FcGg6~/s-l225.jpg,$19.75,bracelet
8401,Estate Triple Strand Jet Black Faceted Stretch Wrap Bracelet – will fit small to,https://www.ebay.com/itm/193857536286?hash=item2d22cf411e:g:S-8AAOSwk-Rf-Lgc,https://i.ebayimg.com/thumbs/images/g/S-8AAOSwk-Rf-Lgc/s-l225.jpg,$13.49,bracelet
8431,Wind & Fire Script Initial V Charm Silver Expandable Bangle Bracelet Made In USA,https://www.ebay.com/itm/122395174954?hash=item1c7f52282a:g:RgYAAOSwxEpYxiTe,https://i.ebayimg.com/thumbs/images/g/RgYAAOSwxEpYxiTe/s-l225.jpg,$24.95,bracelet
8379,Free Shipping Rose Quartz Cuff Bracelet Jewelry Lot 2 pic MH55,https://www.ebay.com/itm/164972959287?_trkparms=ispr%3D1&hash=item2669279637:g:JokAAOSwMm9g-Tfx&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRgnvnhNvVozVmhcMKDyecLJut%252FVAbiA%252F1jh%252BlMgoy%252F5NFewqoIF90%252BPLho3wZffHalG0gJ0v4dVaNcRq58AP%252Bh0DW5vnDFJGuaU8KBopT1%252BVGX7pGjU7ppQz4RZCzmHp%252B9sA%252FRqMGJ8GGKi1oRVJ3MB19VC%252FxqwSx9MjbbqY71PVzHQ43ZcwLlop%252F%252BN3qO1L5s2jBYn%252FmL5SexpRrmvIKBnsPDlkqpOQUgW47yt4GiAJHDKb5syBUrRqdO8SxDj8%252F%252FE2QOIpp3bchK36LafwKqtTzHRQm5IGRhR147NkDtkFJMrunMG3EMfpNe28KFk%252FCa6O1h2k9cnU%252FvoYoKTt5zj7wGGnR9FhKJDX8i9JkZ0wdSZYJ7fVxduxZsVTuvkmBtnXqxtpPXdMFPZvQAWdOI3vkcQOBVGj9BXXe%252Bmg9Nq4ozIRzGI69Yayq8qyD7RZuk11JaEbEHK7ADtTkmcfx2PAAGgXRwFwx5H4YxRfhokxX8DBS3Yx9DeqfBjHGVu5mtgnk7NKY3JqoCOGDsQyJn05fHB3w95uBo68YpM378mIlAfYcgCRuJIbhocIhEaKEgmLLW49C5rK6NvycQPFymHZEHAbpRjtsZqcQ0QOdsRdvZ2piiZkoUNsnD6Zq4WcXOkfCwEdHwxjMHP3Z6g0K%252BhOv2%252Bt8KzNZECz14V1buNyGnPpzWnpyLFEddy1fC6gIcr3UeKaIH8CPn683g%252FRAzxmnwufrBt3jGLHUQZrWRj1WqYqt28XG1X8Az0Q8NcIXn%252FMhUfIL8sLGxEQZHSq97oklrf72tPWjTXp8aT%252BiyNz%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/JokAAOSwMm9g-Tfx/s-l225.jpg,$10.09,bracelet
8380,6mm Natural Picture Jasper 108 Beads Tassels Necklace Chic Healing Handmade Yoga,https://www.ebay.com/itm/233812799545?_trkparms=ispr%3D1&hash=item3670543039:g:~AsAAOSwwSFfzpiU&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSRAQR8FABHjfpFoyRlXhWmYj162zQ9BX2bjHyDzKnnXq8RPYTDWQ%252Fx0Ulnpv9ZC3X1OCPnucsglrkGcVCYMHyPJKFdbQIWexu2U5tJK9N9fbJaSZYFAis714PJbIz9b3SiEo0%252Bi0eCwpUjjC0HWNdkdQA8sm%252BzpJBN1Qo3kV76hOKtLLllD0FamwQYIF1aR4uzA2ImTjRfNUJ69DljRISP1TewgYmvnn0Wk8X4OuuCi5FlZgW5rrFHtk%252ByQq9vVTOwGdRFkCUnuefvGxpr8GVnpqKqOoWYNJxkvzJUD5i4wp%252FzCb%252FTC1dNHuF9sxApxox2lxQAezuMWk4VQu7rAc%252BYJREXf6ZwaBQJIzffJuVQcnmOHOCf1zKc0ZglQ83hIO6GbU1qyNkN%252B6dopZZ9p%252BihOEqsV6i1nJmkAP2yAgXEMyjsvhsp1bUe9z5NjE3YtLXOPw8UTu6qRMvxTnbf5rWa2SOmJaK7CDuE8YTVTs2m8OKcB1op8eM8qtvhx7KleEjnFc%252FljAWIQcX%252BlikUjEDl%252B4Z3s3pSQtCvYqQx86UqKqCWzHFRqMvjjCAs2OPB6ZlS2kHlXUuk3h2LJZBD0DQagB1oLPMUe3G4nSXJcax2CW5dHH0LAyWUo2hDeAs%252BV%252BW1u5ISmJb2EmE%252BSA6RFd3sJPMVLzp62P1qNcrysldFtFiuLAqxhDSiiWo3AoPVXRnw%252BPIZfvUxF04VNmSeUg1qsaiK5%252FR%252B2LCBjegwTwJmglub%252FFSwTPG4fq96j4C7BBGIDD8rZ1CErQhSPazcSTUkeQXNp2bTmZJ3zxpOUlK1ZOmEbiNyjY3fmDeYP5Mfner%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/~AsAAOSwwSFfzpiU/s-l225.jpg,$11.03,bracelet
8381,"Lydell NYC Smoky Crystal Beaded Triangle Stone Bracelet NEW 6.25"" $175 #14",https://www.ebay.com/itm/373398122582?hash=item56f0433056:g:ZUsAAOSwxTxfG5AG,https://i.ebayimg.com/thumbs/images/g/ZUsAAOSwxTxfG5AG/s-l225.jpg,$39.99,bracelet
8382,Free Shipping Turquoise 925 Silver Plated Handmade Bracelets Fashion Jewelry,https://www.ebay.com/itm/164972953022?_trkparms=ispr%3D1&hash=item2669277dbe:g:6kAAAOSwLV1g-Tc3&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRhn2ATlJZJI4nUbqz%252Bkkfs47nyeIscT8e4HrYlIejjsJqSqagus%252BVENQbEtcLqvCghxGBTjcvRGS6HsKYSIxIqkVERBhn1Gb6ccbZyyQ%252B3mpPbLt858Go8g8TKQIyqjTEpEgsNfNjhT%252FI1DzoM7DvMDb4RrxieE2TrL%252BnAfw4OtqUUL5uFnuT58dHqJuy3Etk9VCaX8utIMjsxxNVIOb8n%252BB%252BHZ3f36AjXpD1erS9jHfoguedx1G3e6Hfmf%252BaNcqyGkYvj2dmm9FvVF8OuRN8N5NABLTlzoSAj0m0FIq2vVdsJusTEYAHt7n%252BPDgbW3EYzMnMTvjIRNIkmtq2OBOPfMJit0QYxWXtwgeOXyl8OjFCi2Lba8ifwa%252FovxbsGds5jPIGrTcMuImCq6KKpG%252FzdWvs9eRa%252BgiI%252F2pvAs1Zye3wdJJ9Z69MSMccV0Ag345lVV5xQDjkCnAL0iOhi7ub83cG1T4gyXZHFMDYfqwpLdylY4OHjuXD3V9rwMGE5whdOgOuBo4V8ul8vYyq2qOVl5GL61R%252Bztn210Z6fUyfKmnwMRTj0E7pWdwbwIGCx3B96tcMJZs2QkUsVaHwKmHMiNhVjS2xaZMyHAtkqKMc3L3G5Nx%252FLL19Smr78PKdojrZZmBTpkXkgURITPv7Ljw8%252FSThC3x8KDLkUuDIFhkPYDT05Wt6ZamsAjw1yElY%252BDzG9rxeEbnVOE0VlLy3k1mZtIiPdssyi%252FXKpUXESX1K77RmiZOWMUlrhNHdOZrKHaOVYwsV0orkYEJlT%252BTgnzylivhCPOGdDoqsur6EbYw0lDo%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/6kAAAOSwLV1g-Tc3/s-l225.jpg,$10.09,bracelet
